Thu May 15 19:49:52 2025    /Users/nicole.r.frank/Breast-Cancer-Classification---SE489/reports/profiling/train.prof

         1350575 function calls (1320336 primitive calls) in 1.430 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _set_output.py:114(PandasAdapter)
        1    0.000    0.000    0.000    0.000 _available_if.py:8(_AvailableIfDescriptor)
        1    0.000    0.000    0.000    0.000 _data.py:856(_reset)
        1    0.000    0.000    0.000    0.000 _encode.py:154(_nandict)
        1    0.000    0.000    0.000    0.000 _split.py:1728(RepeatedStratifiedKFold)
        1    0.000    0.000    0.000    0.000 _split.py:2490(PredefinedSplit)
        1    0.000    0.000    0.000    0.000 exceptions.py:239(BadOptionUsage)
        1    0.000    0.000    0.000    0.000 parser.py:247(ParsingState)
        1    0.000    0.000    0.000    0.000 models.py:55(DefaultPlaceholder)
        1    0.000    0.000    0.000    0.000 console.py:544(<dictcomp>)
        1    0.000    0.000    0.000    0.000 theme.py:80(ThemeStack)
        1    0.000    0.000    0.000    0.000 markdown.py:404(Link)
        1    0.000    0.000    0.000    0.000 subprocess.py:695(_use_posix_spawn)
        5    0.000    0.000    0.000    0.000 datetime.py:545(_check_tzinfo_arg)
        3    0.000    0.000    0.000    0.000 <frozen codecs>:331(getstate)
        1    0.000    0.000    0.000    0.000 _convertions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method _ctypes.dlopen}
        1    0.000    0.000    0.000    0.000 _globals.py:32(_NoValueType)
        1    0.000    0.000    0.000    0.000 records.py:56(format_parser)
        1    0.000    0.000    0.000    0.000 lazy.py:16(LazyDict)
        1    0.000    0.000    0.000    0.000 tzfile.py:12(_byte_string)
        3    0.000    0.000    0.000    0.000 six.py:885(add_metaclass)
        1    0.000    0.000    0.000    0.000 printing.py:528(_EastAsianTextAdjustment)
        1    0.000    0.000    0.000    0.000 _common.py:275(Error)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:512(AddressList)
        1    0.000    0.000    0.000    0.000 _root_scalar.py:20(MemoizeDer)
        1    0.000    0.000    0.000    0.000 _backend.py:412(Dispatchable)
        1    0.000    0.000    0.000    0.000 _binomtest.py:10(BinomTestResult)
        1    0.000    0.000    0.000    0.000 _sensitivity_analysis.py:155(BootstrapSobolResult)
        1    0.000    0.000    0.000    0.000 _survival.py:219(ECDFResult)
        1    0.000    0.000    0.000    0.000 _split.py:686(StratifiedKFold)
        1    0.000    0.000    0.000    0.000 _split.py:2060(GroupShuffleSplit)
        1    0.000    0.000    0.000    0.000 loss.py:958(HalfMultinomialLoss)
        1    0.000    0.000    0.000    0.000 parse_link_title.py:6(_Result)
        1    0.000    0.000    0.000    0.000 parser_inline.py:54(ParserInline)
        1    0.000    0.000    0.000    0.000 style.py:58(StyleMeta)
        1    0.000    0.000    0.000    0.000 filter.py:41(Filter)
        1    0.000    0.000    0.000    0.000 context.py:203(reducer)
        1    0.000    0.000    0.000    0.000 context.py:276(ForkProcess)
        1    0.000    0.000    0.000    0.000 _base.py:111(_AllCompletedWaiter)
        4    0.000    0.000    0.000    0.000 calendar.py:55(<lambda>)
        1    0.000    0.000    0.000    0.000 unix_events.py:1115(FastChildWatcher)
        5    0.000    0.000    0.000    0.000 multiarray.py:383(where)
        1    0.000    0.000    0.000    0.000 arrayprint.py:959(FloatingFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1369(DatetimeFormat)
        1    0.000    0.000    0.000    0.000 __init__.py:370(_FuncPtr)
        1    0.000    0.000    0.000    0.000 _datasource.py:73(_FileOpeners)
        1    0.000    0.000    0.000    0.000 nanops.py:67(disallow)
        1    0.000    0.000    0.000    0.000 printing.py:506(_TextAdjustment)
        1    0.000    0.000    0.000    0.000 tempfile.py:476(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 synchronize.py:328(Event)
        1    0.000    0.000    0.000    0.000 base.py:575(RegressorMixin)
        1    0.000    0.000    0.000    0.000 process_executor.py:120(_ThreadWakeup)
        5    0.000    0.000    0.000    0.000 _pep440.py:446(<lambda>)
        1    0.000    0.000    0.000    0.000 _pep440.py:77(NegativeInfinity)
        1    0.000    0.000    0.000    0.000 _pep440.py:135(_BaseVersion)
        1    0.000    0.000    0.000    0.000 _param_validation.py:604(_VerboseHelper)
        1    0.000    0.000    0.000    0.000 argparse.py:1126(_VersionAction)
        1    0.000    0.000    0.000    0.000 symbolic.py:1302(_FromStringWorker)
        1    0.000    0.000    0.000    0.000 difflib.py:724(Differ)
        1    0.000    0.000    0.000    0.000 _policybase.py:18(_PolicyBase)
        1    0.000    0.000    0.000    0.000 _collections.py:5(FreezableDefaultDict)
        1    0.000    0.000    0.000    0.000 blas.py:239(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _hessian_update_strategy.py:285(BFGS)
        1    0.000    0.000    0.000    0.000 _constraints.py:223(Bounds)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:41(BasinHoppingRunner)
        1    0.000    0.000    0.000    0.000 _nonlin.py:1351(KrylovJacobian)
        1    0.000    0.000    0.000    0.000 _polyint.py:245(KroghInterpolator)
        1    0.000    0.000    0.000    0.000 _fitpack2.py:1189(BivariateSpline)
        1    0.000    0.000    0.000    0.000 _page_trend_test.py:412(_PageL)
        1    0.000    0.000    0.000    0.000 _mgc.py:17(_ParallelP)
        1    0.000    0.000    0.000    0.000 threadpoolctl.py:426(MKLController)
        1    0.000    0.000    0.000    0.000 _split.py:436(KFold)
        1    0.000    0.000    0.000    0.000 _cell_widths.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parser_block.py:46(ParserBlock)
        1    0.000    0.000    0.000    0.000 typing.py:2545(no_type_check)
        5    0.000    0.000    0.000    0.000 _tags.py:137(<lambda>)
        3    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 contextlib.py:763(__init__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2240(IPv6Network)
        1    0.000    0.000    0.000    0.000 process.py:364(_ParentProcess)
        1    0.000    0.000    0.000    0.000 __init__.py:1237(_StderrHandler)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:255(WriteSubprocessPipeProto)
        2    0.000    0.000    0.000    0.000 __init__.py:34(_rename_parameter)
        1    0.000    0.000    0.000    0.000 _internal.py:210(dummy_ctype)
        1    0.000    0.000    0.000    0.000 _datasource.py:98(__init__)
        1    0.000    0.000    0.000    0.000 config.py:88(RegisteredOption)
        1    0.000    0.000    0.000    0.000 tz.py:1253(tzical)
        1    0.000    0.000    0.000    0.000 _strptime.py:170(TimeRE)
        1    0.000    0.000    0.000    0.000 floating.py:56(FloatingArray)
        1    0.000    0.000    0.000    0.000 expanding.py:945(ExpandingGroupby)
        1    0.000    0.000    0.000    0.000 base.py:13(OutputKey)
        1    0.000    0.000    0.000    0.000 pprint.py:80(_safe_key)
        1    0.000    0.000    0.000    0.000 indexing.py:288(GroupByNthSelector)
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:94(ColumnBuffers)
        1    0.000    0.000    0.000    0.000 _json.py:1367(SeriesParser)
        1    0.000    0.000    0.000    0.000 _json.py:1392(FrameParser)
        1    0.000    0.000    0.000    0.000 readers.py:460(_C_Parser_Defaults)
        1    0.000    0.000    0.000    0.000 stata.py:3023(StataStrLWriter)
        1    0.000    0.000    0.000    0.000 __init__.py:354(SubclassedDataFrame)
        1    0.000    0.000    0.000    0.000 pytables.py:4371(AppendableTable)
        1    0.000    0.000    0.000    0.000 pytables.py:2850(<dictcomp>)
        1    0.000    0.000    0.000    0.000 process_executor.py:141(_ExecutorFlags)
        1    0.000    0.000    0.000    0.000 <string>:2(__eq__)
        1    0.000    0.000    0.000    0.000 memory.py:267(NotMemorizedResult)
        1    0.000    0.000    0.000    0.000 pool.py:150(_PoolCache)
        1    0.000    0.000    0.000    0.000 compressor.py:121(BZ2CompressorWrapper)
        1    0.000    0.000    0.000    0.000 _param_validation.py:383(StrOptions)
        1    0.000    0.000    0.000    0.000 abc.py:112(PathEntryFinder)
        4    0.000    0.000    0.000    0.000 _natype.py:56(_create_unary_propagating_op)
        1    0.000    0.000    0.000    0.000 _interface.py:636(_AdjointLinearOperator)
        4    0.000    0.000    0.000    0.000 _multiufuncs.py:69(_override_ufunc_default_kwargs)
        1    0.000    0.000    0.000    0.000 _differentiable_functions.py:13(_wrapper_fun)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:18(Storage)
        1    0.000    0.000    0.000    0.000 _bary_rational.py:599(FloaterHormannInterpolator)
        1    0.000    0.000    0.000    0.000 _resampling.py:1339(PermutationTestResult)
        1    0.000    0.000    0.000    0.000 _hypotests.py:1702(TukeyHSDResult)
        1    0.000    0.000    0.000    0.000 _multivariate.py:4800(multivariate_t_frozen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:5312(multivariate_hypergeom_frozen)
        1    0.000    0.000    0.000    0.000 _split.py:1091(TimeSeriesSplit)
        1    0.000    0.000    0.000    0.000 _split.py:2206(StratifiedShuffleSplit)
        1    0.000    0.000    0.000    0.000 _split.py:1422(LeavePGroupsOut)
        1    0.000    0.000    0.000    0.000 _search.py:213(ParameterSampler)
        1    0.000    0.000    0.000    0.000 loss.py:889(HalfBinomialLoss)
        1    0.000    0.000    0.000    0.000 types.py:157(CompositeParamType)
        1    0.000    0.000    0.000    0.000 table.py:143(_Cell)
        1    0.000    0.000    0.000    0.000 utils.py:36(PresetType)
        1    0.000    0.000    0.000    0.000 lexer.py:358(_PseudoMatch)
        4    0.000    0.000    0.000    0.000 csvs.py:117(index)
        1    0.000    0.000    0.000    0.000 _datetime.py:52(_compile_format)
        3    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:711(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 __init__.py:2206(NullHandler)
        1    0.000    0.000    0.000    0.000 events.py:614(AbstractEventLoopPolicy)
        1    0.000    0.000    0.000    0.000 tasks.py:699(_GatheringFuture)
        1    0.000    0.000    0.000    0.000 calendar.py:573(LocaleTextCalendar)
        4    0.000    0.000    0.000    0.000 _inspect.py:142(<lambda>)
        5    0.000    0.000    0.000    0.000 numeric.py:1444(_moveaxis_dispatcher)
        1    0.000    0.000    0.000    0.000 six.py:108(MovedModule)
        1    0.000    0.000    0.000    0.000 _validators.py:450(check_dtype_backend)
        1    0.000    0.000    0.000    0.000 csv.py:54(excel)
        1    0.000    0.000    0.000    0.000 apply.py:1521(GroupByApply)
        1    0.000    0.000    0.000    0.000 apply.py:1615(ResamplerWindowApply)
        1    0.000    0.000    0.000    0.000 describe.py:136(DataFrameDescriber)
        1    0.000    0.000    0.000    0.000 format.py:1274(FloatArrayFormatter)
        2    0.000    0.000    0.000    0.000 format.py:885(__init__)
        1    0.000    0.000    0.000    0.000 groupby.py:729(GroupByPlot)
        1    0.000    0.000    0.000    0.000 ops.py:191(Constant)
        1    0.000    0.000    0.000    0.000 pytables.py:5307(Selection)
        1    0.000    0.000    0.000    0.000 base.py:1018(DensityMixin)
        1    0.000    0.000    0.000    0.000 process.py:166(_SafeQueue)
        1    0.000    0.000    0.000    0.000 exceptions.py:21(UnsetMetadataPassedError)
        1    0.000    0.000    0.000    0.000 queues.py:294(JoinableQueue)
        1    0.000    0.000    0.000    0.000 memory.py:309(NotMemorizedFunc)
        1    0.000    0.000    0.000    0.000 pool.py:837(IMapIterator)
        1    0.000    0.000    0.000    0.000 executor.py:118(_TestingMemmappingExecutor)
        1    0.000    0.000    0.000    0.000 compressor.py:88(CompressorWrapper)
        1    0.000    0.000    0.000    0.000 argparse.py:109(_AttributeHolder)
        1    0.000    0.000    0.000    0.000 __init__.py:884(legacy_normalize)
        1    0.000    0.000    0.000    0.000 _threadsafety.py:13(ReentrancyLock)
        1    0.000    0.000    0.000    0.000 _orthogonal.py:115(orthopoly1d)
        1    0.000    0.000    0.000    0.000 _nonlin.py:381(Jacobian)
        1    0.000    0.000    0.000    0.000 _nonlin.py:1288(ExcitingMixing)
        1    0.000    0.000    0.000    0.000 _quad_vec.py:13(LRUDict)
        1    0.000    0.000    0.000    0.000 base.py:274(ConstantDenseOutput)
        1    0.000    0.000    0.000    0.000 _rbfinterp.py:134(RBFInterpolator)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:902(logser_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:1700(skellam_gen)
        1    0.000    0.000    0.000    0.000 _hypotests.py:917(BarnardExactResult)
        1    0.000    0.000    0.000    0.000 _multivariate.py:1369(matrix_normal_frozen)
        4    0.000    0.000    0.000    0.000 types.py:844(coerce_path_result)
        1    0.000    0.000    0.000    0.000 _plot.py:11(_BaseCurveDisplay)
        1    0.000    0.000    0.000    0.000 _newton_solver.py:444(NewtonCholeskySolver)
        1    0.000    0.000    0.000    0.000 markdown.py:330(ListElement)
        1    0.000    0.000    0.000    0.000 lexer.py:665(RegexLexer)
        3    0.000    0.000    0.000    0.000 {method '__array_wrap__' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 _linear_loss.py:104(__init__)
        3    0.000    0.000    0.000    0.000 {built-in method _operator.le}
        2    0.000    0.000    0.000    0.000 pathlib.py:53(__init__)
        1    0.000    0.000    0.000    0.000 pickle.py:263(_Unframer)
        1    0.000    0.000    0.000    0.000 traceback.py:651(_ExceptionPrintContext)
        1    0.000    0.000    0.000    0.000 __init__.py:428(__init__)
        1    0.000    0.000    0.000    0.000 _base.py:59(_Waiter)
        1    0.000    0.000    0.000    0.000 locks.py:158(Event)
        1    0.000    0.000    0.000    0.000 locks.py:331(Semaphore)
        1    0.000    0.000    0.000    0.000 _compression.py:9(BaseStream)
        1    0.000    0.000    0.000    0.000 _recattrs.py:5(RecordLevel)
        1    0.000    0.000    0.000    0.000 __future__.py:81(_Feature)
        1    0.000    0.000    0.000    0.000 _internal.py:630(_Stream)
        2    0.000    0.000    0.000    0.000 __init__.py:440(__init__)
        1    0.000    0.000    0.000    0.000 _arraysetops_impl.py:394(UniqueCountsResult)
        4    0.000    0.000    0.000    0.000 _function_base_impl.py:1885(_trim_zeros)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.promote_types}
        1    0.000    0.000    0.000    0.000 random.py:787(SystemRandom)
        1    0.000    0.000    0.000    0.000 six.py:129(_LazyModule)
        1    0.000    0.000    0.000    0.000 _decorators.py:455(Appender)
        1    0.000    0.000    0.000    0.000 extras.py:230(_fromnxfunction)
        1    0.000    0.000    0.000    0.000 csv.py:130(DictWriter)
        1    0.000    0.000    0.000    0.000 indexing.py:2507(_ScalarAccessIndexer)
        1    0.000    0.000    0.000    0.000 multi.py:128(MultiIndexUIntEngine)
        1    0.000    0.000    0.000    0.000 zipfile.py:797(_Tellable)
        1    0.000    0.000    0.000    0.000 zipfile.py:2020(PyZipFile)
        1    0.000    0.000    0.000    0.000 selectn.py:166(SelectNFrame)
        1    0.000    0.000    0.000    0.000 base_parser.py:255(_has_complex_date_col)
        1    0.000    0.000    0.000    0.000 ops.py:549(MathCall)
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:111(CategoricalDescription)
        1    0.000    0.000    0.000    0.000 _json.py:280(SeriesWriter)
        1    0.000    0.000    0.000    0.000 python_parser.py:1319(FixedWidthFieldParser)
        1    0.000    0.000    0.000    0.000 base.py:825(TransformerMixin)
        1    0.000    0.000    0.000    0.000 queues.py:196(SimpleQueue)
        1    0.000    0.000    0.000    0.000 _memmapping_reducer.py:578(TemporaryResourcesManager)
        1    0.000    0.000    0.000    0.000 resource_tracker.py:74(ResourceTracker)
        1    0.000    0.000    0.000    0.000 compressor.py:152(LZMACompressorWrapper)
        1    0.000    0.000    0.000    0.000 compressor.py:190(LZ4CompressorWrapper)
        1    0.000    0.000    0.000    0.000 pool.py:99(CustomizablePicklingQueue)
        1    0.000    0.000    0.000    0.000 pkgutil.py:194(ImpImporter)
        1    0.000    0.000    0.000    0.000 parallel.py:466(parallel_backend)
        1    0.000    0.000    0.000    0.000 _metadata_requests.py:700(MethodMapping)
        1    0.000    0.000    0.000    0.000 f2py2e.py:537(CombineIncludePaths)
        1    0.000    0.000    0.000    0.000 argparse.py:793(Action)
        1    0.000    0.000    0.000    0.000 argparse.py:1650(_ArgumentGroup)
        1    0.000    0.000    0.000    0.000 _docscrape.py:578(FunctionDoc)
        1    0.000    0.000    0.000    0.000 _interface.py:657(_TransposedLinearOperator)
        1    0.000    0.000    0.000    0.000 _interface.py:828(_AdjointMatrixOperator)
        2    0.000    0.000    0.000    0.000 _onenormest.py:121(_blocked_elementwise)
        1    0.000    0.000    0.000    0.000 _stats_py.py:10965(_SimpleChi2)
        1    0.000    0.000    0.000    0.000 _optimize.py:3896(_Brute_Wrapper)
        1    0.000    0.000    0.000    0.000 _constraints.py:305(PreparedConstraint)
        1    0.000    0.000    0.000    0.000 _trustregion_dogleg.py:38(DoglegSubproblem)
        1    0.000    0.000    0.000    0.000 _dual_annealing.py:212(StrategyChain)
        1    0.000    0.000    0.000    0.000 doccer.py:23(Decorator)
        1    0.000    0.000    0.000    0.000 _quad_vec.py:30(SemiInfiniteFunc)
        1    0.000    0.000    0.000    0.000 base.py:233(DenseOutput)
        1    0.000    0.000    0.000    0.000 _interpolate.py:148(_do_extrapolate)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3045(invwishart_frozen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3479(multinomial_frozen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3536(special_ortho_group_gen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3883(random_correlation_gen)
        1    0.000    0.000    0.000    0.000 _estimator_html_repr.py:16(_IDCounter)
        1    0.000    0.000    0.000    0.000 _split.py:532(GroupKFold)
        1    0.000    0.000    0.000    0.000 _scorer.py:452(_PassthroughScorer)
        1    0.000    0.000    0.000    0.000 _split.py:1303(LeaveOneGroupOut)
        1    0.000    0.000    0.000    0.000 _split.py:59(_UnsupportedGroupCVMixin)
        1    0.000    0.000    0.000    0.000 parser.py:248(__init__)
        1    0.000    0.000    0.000    0.000 core.py:2679(<lambda>)
        1    0.000    0.000    0.000    0.000 rich_utils.py:107(OptionHighlighter)
        1    0.000    0.000    0.000    0.000 theme.py:87(__init__)
        1    0.000    0.000    0.000    0.000 console.py:115(ConsoleDimensions)
        1    0.000    0.000    0.000    0.000 configparser.py:169(Error)
        1    0.000    0.000    0.000    0.000 _log_render.py:15(__init__)
        1    0.000    0.000    0.000    0.000 markdown.py:96(TextElement)
        1    0.000    0.000    0.000    0.000 renderer.py:19(RendererProtocol)
        2    0.000    0.000    0.000    0.000 parser.py:41(__init__)
        2    0.000    0.000    0.000    0.000 csvs.py:143(_initialize_quotechar)
        2    0.000    0.000    0.000    0.000 parallel.py:1568(print_progress)
        5    0.000    0.000    0.000    0.000 managers.py:1828(ndim)
        1    0.000    0.000    0.000    0.000 {built-in method sys.exit}
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
        1    0.000    0.000    0.000    0.000 parse.py:190(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 _logger.py:128(Core)
        1    0.000    0.000    0.000    0.000 ssl.py:170(_TLSContentType)
        1    0.000    0.000    0.000    0.000 transports.py:197(SubprocessTransport)
        1    0.000    0.000    0.000    0.000 _simple_sinks.py:8(StreamSink)
        1    0.000    0.000    0.000    0.000 _exceptions.py:38(_UFuncNoLoopError)
        1    0.000    0.000    0.000    0.000 _parser.py:219(_resultbase)
        2    0.000    0.000    0.000    0.000 common.py:1122(<lambda>)
        1    0.000    0.000    0.000    0.000 common.py:1059(_IOWrapper)
        1    0.000    0.000    0.000    0.000 zipfile.py:757(_SharedFile)
        1    0.000    0.000    0.000    0.000 merge.py:1894(_OrderedMerge)
        1    0.000    0.000    0.000    0.000 base_parser.py:1426(_validate_parse_dates_arg)
        1    0.000    0.000    0.000    0.000 stata.py:671(StataValueLabel)
        1    0.000    0.000    0.000    0.000 xml.py:427(_EtreeFrameParser)
        1    0.000    0.000    0.000    0.000 pool.py:80(MaybeEncodingError)
        1    0.000    0.000    0.000    0.000 logger.py:64(Logger)
        1    0.000    0.000    0.000    0.000 memory.py:938(AsyncMemorizedFunc)
        1    0.000    0.000    0.000    0.000 _param_validation.py:327(_PandasNAConstraint)
        1    0.000    0.000    0.000    0.000 runner.py:14(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 __init__.py:736(Context)
        1    0.000    0.000    0.000    0.000 arpack.py:386(_SymmetricArpackParams)
        1    0.000    0.000    0.000    0.000 _vertex.py:179(VertexCacheBase)
        1    0.000    0.000    0.000    0.000 _dual_annealing.py:129(EnergyState)
        1    0.000    0.000    0.000    0.000 common.py:137(OdeSolution)
        1    0.000    0.000    0.000    0.000 _fitpack_repro.py:413(F)
        1    0.000    0.000    0.000    0.000 _split.py:885(StratifiedGroupKFold)
        1    0.000    0.000    0.000    0.000 markdown.py:230(TableElement)
        1    0.000    0.000    0.000    0.000 _parse.py:105(MutableURL)
        3    0.000    0.000    0.000    0.000 parse.py:421(_checknetloc)
        1    0.000    0.000    0.000    0.000 {built-in method _imp.get_frozen_object}
        4    0.000    0.000    0.000    0.000 {built-in method io.text_encoding}
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:52(normcase)
        1    0.000    0.000    0.000    0.000 __init__.py:990(__init__)
        1    0.000    0.000    0.000    0.000 functools.py:421(_unwrap_partial)
        1    0.000    0.000    0.000    0.000 __init__.py:1152(FileHandler)
        1    0.000    0.000    0.000    0.000 _base.py:141(_AcquireFutures)
        1    0.000    0.000    0.000    0.000 protocols.py:109(BufferedProtocol)
        1    0.000    0.000    0.000    0.000 transports.py:46(ReadTransport)
        1    0.000    0.000    0.000    0.000 unix_events.py:988(BaseChildWatcher)
        1    0.000    0.000    0.000    0.000 _colorizer.py:39(Back)
        1    0.000    0.000    0.000    0.000 _error_interceptor.py:5(ErrorInterceptor)
        1    0.000    0.000    0.000    0.000 _get_frame.py:15(load_get_frame_function)
        4    0.000    0.000    0.000    0.000 fromnumeric.py:2014(_nonzero_dispatcher)
        1    0.000    0.000    0.000    0.000 __init__.py:156(py_object)
        1    0.000    0.000    0.000    0.000 _npyio_impl.py:41(BagObj)
        1    0.000    0.000    0.000    0.000 _utils_impl.py:118(_Deprecate)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:321(__init__)
        1    0.000    0.000    0.000    0.000 _nbit_base.py:6(NBitBase)
        1    0.000    0.000    0.000    0.000 tzinfo.py:69(BaseTzInfo)
        1    0.000    0.000    0.000    0.000 config.py:458(option_context)
        1    0.000    0.000    0.000    0.000 six.py:91(_LazyDescr)
        1    0.000    0.000    0.000    0.000 _factories.py:8(_TzSingleton)
        1    0.000    0.000    0.000    0.000 core.py:1022(_MaskedBinaryOperation)
        1    0.000    0.000    0.000    0.000 base.py:2404(ExtensionArraySupportsAnyAll)
        1    0.000    0.000    0.000    0.000 integer.py:64(IntegerArray)
        1    0.000    0.000    0.000    0.000 generic.py:124(NamedAgg)
        2    0.000    0.000    0.000    0.000 indexing.py:2752(need_slice)
        1    0.000    0.000    0.000    0.000 zipfile.py:704(_check_compression)
        1    0.000    0.000    0.000    0.000 format.py:1486(_Datetime64Formatter)
        1    0.000    0.000    0.000    0.000 common.py:1022(_BytesZipFile)
        1    0.000    0.000    0.000    0.000 tarfile.py:308(_LowLevelFile)
        1    0.000    0.000    0.000    0.000 online.py:89(EWMMeanState)
        1    0.000    0.000    0.000    0.000 process.py:66(_ThreadWakeup)
        1    0.000    0.000    0.000    0.000 initializers.py:32(_ChainedInitializer)
        1    0.000    0.000    0.000    0.000 logger.py:67(__init__)
        1    0.000    0.000    0.000    0.000 _util.py:648(_FunctionWrapper)
        1    0.000    0.000    0.000    0.000 _param_validation.py:720(_CVObjects)
        1    0.000    0.000    0.000    0.000 argparse.py:927(_StoreAction)
        1    0.000    0.000    0.000    0.000 case.py:282(_AssertWarnsContext)
        1    0.000    0.000    0.000    0.000 abc.py:276(SourceLoader)
        1    0.000    0.000    0.000    0.000 _adapters.py:114(OrphanPath)
        1    0.000    0.000    0.000    0.000 _adapters.py:7(SpecLoaderAdapter)
        1    0.000    0.000    0.000    0.000 _linalg.py:26(EighResult)
        1    0.000    0.000    0.000    0.000 _basic.py:2828(_range_prod)
        1    0.000    0.000    0.000    0.000 arpack.py:275(ArpackError)
        1    0.000    0.000    0.000    0.000 _warnings_errors.py:4(DegenerateDataWarning)
        1    0.000    0.000    0.000    0.000 _nonlin.py:1018(Anderson)
        1    0.000    0.000    0.000    0.000 _vertex.py:205(VertexCube)
        1    0.000    0.000    0.000    0.000 _interpolate.py:108(interp2d)
        1    0.000    0.000    0.000    0.000 _fitpack2.py:658(InterpolatedUnivariateSpline)
        1    0.000    0.000    0.000    0.000 _fitpack2.py:1355(SmoothBivariateSpline)
        1    0.000    0.000    0.000    0.000 _multivariate.py:5713(random_table_frozen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:5793(uniform_direction_gen)
        1    0.000    0.000    0.000    0.000 _survival.py:469(LogRankResult)
        2    0.000    0.000    0.000    0.000 _estimator_html_repr.py:19(__init__)
        1    0.000    0.000    0.000    0.000 _split.py:2614(_CVIterableWrapper)
        1    0.000    0.000    0.000    0.000 _ridge.py:1643(_XT_CenterStackOp)
        1    0.000    0.000    0.000    0.000 types.py:509(IntParamType)
        1    0.000    0.000    0.000    0.000 types.py:517(IntRange)
        1    0.000    0.000    0.000    0.000 pager.py:17(SystemPager)
        1    0.000    0.000    0.000    0.000 parser.py:68(has_next)
        1    0.000    0.000    0.000    0.000 readers.py:2056(_clean_na_values)
        1    0.000    0.000    0.000    0.000 _logger.py:1535(level)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:795(is_package)
        7    0.000    0.000    0.000    0.000 __init__.py:508(_parse_local_version)
        1    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        1    0.000    0.000    0.000    0.000 pathlib.py:422(_PathParents)
        1    0.000    0.000    0.000    0.000 parse.py:826(_Quoter)
        1    0.000    0.000    0.000    0.000 _logger.py:236(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:280(LogRecord)
        1    0.000    0.000    0.000    0.000 protocols.py:66(Protocol)
        1    0.000    0.000    0.000    0.000 {built-in method math.ceil}
        1    0.000    0.000    0.000    0.000 locks.py:421(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 queues.py:234(LifoQueue)
        1    0.000    0.000    0.000    0.000 _file_sink.py:30(FileDateFormatter)
        1    0.000    0.000    0.000    0.000 _simple_sinks.py:61(AsyncSink)
        1    0.000    0.000    0.000    0.000 __config__.py:104(<listcomp>)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1406(SubArrayFormat)
        2    0.000    0.000    0.000    0.000 arrayprint.py:537(_recursive_guard)
        2    0.000    0.000    0.000    0.000 _index_tricks_impl.py:146(__init__)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:214(MGridClass)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:643(ndindex)
        1    0.000    0.000    0.000    0.000 six.py:178(__init__)
        1    0.000    0.000    0.000    0.000 _parser.py:1589(ParserError)
        1    0.000    0.000    0.000    0.000 _decorators.py:408(Substitution)
        1    0.000    0.000    0.000    0.000 core.py:216(<listcomp>)
        1    0.000    0.000    0.000    0.000 base.py:517(__init__)
        2    0.000    0.000    0.000    0.000 core.py:3509(shape)
        1    0.000    0.000    0.000    0.000 format.py:1672(_Timedelta64Formatter)
        1    0.000    0.000    0.000    0.000 tarfile.py:575(_StreamProxy)
